id_client,numero_compte,nom,prenom,email,telephone,age,ville,code_postal,solde_compte,revenu_annuel,carte_credit,type_compte,date_ouverture,statut
CLI002152,9318-938399,Boucher,Isabelle,isabelle.boucher@yahoo.ca,514-727-4381,23,Sherbrooke,R3Y 3B5,480562.91,83277,4277-3281-5074-2703,Étudiant,2023-05-11,Actif
CLI002153,4216-452276,Leblanc,Nicolas,nicolas.leblanc@gmail.com,514-650-5778,21,Longueuil,R5L 8I5,3431.99,230044,4888-5887-1325-6249,Épargne,2021-08-05,Inactif
CLI002154,3686-500465,Girard,Thomas,thomas.girard@hotmail.com,514-298-2528,69,Lévis,V3X 4G4,167900.98,34916,4184-7195-3569-7703,Courant,2020-10-09,Actif
CLI002155,3496-842363,Lévesque,Marc,marc.lévesque@bnc.ca,514-799-4642,24,Longueuil,D7Z 9B3,204722.12,204933,4372-4133-4251-6294,Entreprise,2018-07-05,Suspendu
CLI002156,3672-137839,Tremblay,Isabelle,isabelle.tremblay@gmail.com,514-642-4567,49,Saguenay,V9W 2K3,9578.53,107953,4401-1963-2978-6093,Premium,2015-11-20,Fermé
CLI002157,9086-661071,Boucher,Sophie,sophie.boucher@hotmail.com,514-581-4868,46,Montréal,U2W 2F2,290225.07,112108,4280-1567-1066-8986,Épargne,2019-07-11,Fermé
CLI002158,9046-543881,Boucher,Camille,camille.boucher@bnc.ca,514-754-7479,18,Lévis,S1J 3D2,332006.55,62433,4520-1209-5603-1202,Courant,2019-10-19,Fermé
CLI002159,7590-170135,Morin,Sophie,sophie.morin@gmail.com,514-770-2052,36,Québec,V7A 9M6,287930.91,119326,4365-7351-7414-1003,Étudiant,2023-09-22,Inactif
CLI002160,4947-698511,Lavoie,Camille,camille.lavoie@outlook.com,514-629-7958,57,Montréal,A4Y 7U0,454207.95,249905,4423-2916-4649-6420,Épargne,2022-07-26,Inactif
CLI002161,7234-777409,Morin,Isabelle,isabelle.morin@gmail.com,514-795-7637,26,Québec,P4B 8I0,43521.30,151844,4488-6100-5073-3025,Premium,2019-06-28,Actif
CLI002162,6233-107475,Gagné,Nicolas,nicolas.gagné@bnc.ca,514-251-7901,34,Longueuil,C0Z 4J6,87127.18,203115,4199-9809-2858-7903,Entreprise,2015-04-13,Actif
CLI002163,1076-411671,Bouchard,Isabelle,isabelle.bouchard@bnc.ca,514-548-1391,26,Trois-Rivières,H9I 9B6,24558.14,177742,4357-2502-9955-9684,Entreprise,2021-02-01,Suspendu
CLI002164,1303-485187,Paquette,Julie,julie.paquette@hotmail.com,514-937-2590,67,Gatineau,J3L 1D3,93041.19,165128,4526-6582-2106-6261,Épargne,2020-07-13,Actif
CLI002165,2696-986459,Gagné,Alexandre,alexandre.gagné@outlook.com,514-981-1746,29,Longueuil,C7S 1U2,309735.77,247887,4570-4861-8670-1520,Premium,2023-09-22,Actif
CLI002166,8008-589259,Simard,Sophie,sophie.simard@bnc.ca,514-360-6505,61,Longueuil,Z0Q 6I5,313834.27,79302,4455-5624-1257-6768,Étudiant,2019-04-22,Inactif
CLI002167,5087-361501,Leblanc,Emma,emma.leblanc@bnc.ca,514-869-9551,65,Lévis,P2K 6M5,217678.02,107832,4642-4514-1897-3341,Épargne,2023-12-12,Inactif
CLI002168,3026-596240,Morin,Alexandre,alexandre.morin@bnc.ca,514-877-7849,70,Québec,V0A 4S7,338786.53,237529,4663-1186-7168-3363,Étudiant,2019-08-17,Inactif
CLI002169,5863-125236,Simard,Sophie,sophie.simard@bnc.ca,514-828-1302,48,Saguenay,U8L 9V8,441461.76,232073,4205-5581-3558-9592,Premium,2021-12-18,Fermé
CLI002170,5974-138201,Lavoie,François,françois.lavoie@bnc.ca,514-665-6950,68,Montréal,G5O 6X8,169922.84,143724,4722-2523-4925-7519,Épargne,2015-11-24,Fermé
CLI002171,9473-767931,Côté,Anne,anne.côté@outlook.com,514-307-1609,36,Longueuil,Z1L 9K2,271836.61,55493,4609-5229-4574-4225,Entreprise,2021-07-04,Inactif
CLI002172,5940-121227,Lavoie,Jean,jean.lavoie@bnc.ca,514-852-3588,26,Québec,M1H 1G2,185476.17,231932,4310-2991-7253-9463,Étudiant,2022-09-25,Fermé
CLI002173,2640-251023,Lavoie,Anne,anne.lavoie@bnc.ca,514-967-3944,46,Saguenay,X5B 3S2,425900.87,194670,4681-3411-9271-8126,Courant,2016-07-01,Inactif
CLI002174,2183-824202,Côté,Jean,jean.côté@outlook.com,514-400-6787,71,Saguenay,V5K 0A5,198680.41,196916,4116-4741-1670-7404,Premium,2024-08-20,Actif
CLI002175,5084-814249,Leblanc,François,françois.leblanc@hotmail.com,514-523-3683,67,Trois-Rivières,J7H 8H3,16281.52,204580,4350-7763-7426-3768,Courant,2018-07-10,Actif
CLI002176,6080-158966,Bélanger,Anne,anne.bélanger@outlook.com,514-733-5811,29,Longueuil,I1V 9C2,217971.79,216842,4957-1029-3105-2053,Premium,2016-10-14,Fermé
CLI002177,7634-642229,Simard,Nicolas,nicolas.simard@gmail.com,514-889-2826,30,Trois-Rivières,B3I 8G8,169931.09,82919,4453-7137-6226-4934,Entreprise,2017-03-13,Fermé
CLI002178,4821-868824,Ouellet,David,david.ouellet@bnc.ca,514-636-5640,73,Montréal,O7R 6H4,336095.85,38624,4152-3728-5688-4864,Premium,2015-05-07,Fermé
CLI002179,5034-956307,Simard,Anne,anne.simard@yahoo.ca,514-716-5535,72,Montréal,M5E 3T1,392071.40,226990,4385-7051-2093-7507,Étudiant,2023-10-22,Actif
CLI002180,8051-167635,Ouellet,Alexandre,alexandre.ouellet@gmail.com,514-331-8785,59,Sherbrooke,T4T 2N7,261240.78,86141,4340-7839-6065-7786,Étudiant,2015-05-21,Fermé
CLI002181,6173-781842,Girard,Alexandre,alexandre.girard@hotmail.com,514-239-6694,66,Trois-Rivières,W7I 2U8,145699.05,32258,4852-1082-7141-2083,Premium,2022-10-24,Inactif
CLI002182,3505-818925,Morin,Marc,marc.morin@bnc.ca,514-630-8790,58,Terrebonne,M7N 2U2,168866.16,80352,4248-9953-7303-5748,Premium,2017-07-03,Fermé
CLI002183,4935-763816,Lavoie,Anne,anne.lavoie@hotmail.com,514-787-5381,36,Trois-Rivières,X9X 6K6,394489.95,89369,4576-5063-3363-3241,Courant,2017-12-10,Suspendu
CLI002184,2388-955602,Roy,Nathalie,nathalie.roy@yahoo.ca,514-418-3080,22,Longueuil,F0Q 0V9,456079.62,186696,4362-7317-7213-9256,Entreprise,2023-06-09,Actif
CLI002185,1849-380830,Roy,François,françois.roy@outlook.com,514-997-8137,22,Lévis,N0A 8N5,230143.79,231573,4486-4384-5684-1342,Premium,2017-01-13,Suspendu
CLI002186,3233-915794,Bélanger,Pierre,pierre.bélanger@outlook.com,514-635-8836,20,Saguenay,J2E 8F0,447773.52,57587,4832-1818-5557-7350,Entreprise,2020-03-11,Inactif
CLI002187,4815-410427,Girard,Camille,camille.girard@hotmail.com,514-775-5926,24,Montréal,O5Y 0Q1,30970.43,131134,4703-6358-6005-1138,Étudiant,2022-06-27,Suspendu
CLI002188,3305-742962,Simard,Marie,marie.simard@bnc.ca,514-358-8442,52,Gatineau,Y9Q 1U0,107413.98,207295,4488-9316-8007-4304,Courant,2017-04-27,Actif
CLI002189,2357-646256,Bouchard,Pierre,pierre.bouchard@outlook.com,514-422-2071,31,Montréal,F5J 1Q2,77732.98,44496,4116-3078-2848-3014,Entreprise,2015-02-23,Actif
CLI002190,1776-810556,Gauthier,Jean,jean.gauthier@bnc.ca,514-918-1997,50,Trois-Rivières,P4U 9R7,82169.09,178851,4939-2509-7649-5554,Premium,2016-08-08,Suspendu
CLI002191,5363-988276,Lévesque,Julie,julie.lévesque@outlook.com,514-418-3091,23,Sherbrooke,J8X 8G2,2661.36,218820,4377-3323-8927-8117,Courant,2024-02-08,Fermé
CLI002192,9483-156430,Bouchard,Laura,laura.bouchard@yahoo.ca,514-613-3049,65,Sherbrooke,D6G 6F6,289954.84,153180,4574-3029-8370-3585,Épargne,2022-02-08,Actif
CLI002193,5898-693083,Bouchard,Alexandre,alexandre.bouchard@yahoo.ca,514-710-3789,59,Gatineau,U8D 1R5,293988.47,158700,4257-9588-2888-3172,Entreprise,2020-03-18,Fermé
CLI002194,5024-444583,Girard,Philippe,philippe.girard@yahoo.ca,514-494-6916,45,Laval,M8T 6B2,477007.27,138189,4581-7071-3805-5082,Étudiant,2023-02-28,Fermé
CLI002195,2138-189324,Lavoie,Emma,emma.lavoie@hotmail.com,514-968-2533,41,Trois-Rivières,U9W 7T6,83130.44,25936,4660-6445-6137-4291,Étudiant,2019-04-20,Inactif
CLI002196,7844-622989,Paquette,Marie,marie.paquette@outlook.com,514-333-5984,72,Montréal,M2B 5F6,28998.57,115684,4154-3195-4471-4053,Premium,2018-07-19,Actif
CLI002197,5237-825398,Ouellet,Sarah,sarah.ouellet@hotmail.com,514-671-4260,58,Québec,A3Y 3W7,201694.64,59252,4329-7539-7932-4383,Premium,2023-10-23,Fermé
CLI002198,2988-178759,Bélanger,Thomas,thomas.bélanger@gmail.com,514-735-6019,33,Montréal,P0S 6Q2,288929.55,177128,4644-6825-2829-9458,Étudiant,2023-11-14,Inactif
CLI002199,5178-465083,Bélanger,Julie,julie.bélanger@hotmail.com,514-375-7841,67,Québec,Y2S 1U1,473540.42,212146,4542-6916-2849-7999,Entreprise,2023-06-28,Suspendu
CLI002200,2550-336576,Ouellet,Nicolas,nicolas.ouellet@bnc.ca,514-267-4374,31,Laval,A4Z 9Z1,88984.21,133614,4118-6725-2377-2783,Épargne,2018-01-22,Fermé
CLI002201,5775-817855,Bélanger,Thomas,thomas.bélanger@hotmail.com,514-923-8775,37,Saguenay,I6B 8R4,483659.74,212218,4159-2909-6995-5762,Premium,2024-11-17,Suspendu
CLI002202,6933-203121,Pelletier,Anne,anne.pelletier@outlook.com,514-634-6467,70,Terrebonne,S3R 8U9,109159.64,39746,4678-6410-9825-1832,Premium,2019-11-17,Inactif
CLI002203,6067-360292,Boucher,Marc,marc.boucher@hotmail.com,514-699-7017,72,Montréal,R1L 8Z3,463431.30,92681,4383-7492-4797-4819,Entreprise,2020-01-14,Inactif
CLI002204,2254-877536,Tremblay,Emma,emma.tremblay@bnc.ca,514-683-5982,26,Trois-Rivières,D1K 1F1,402747.71,148119,4216-2649-7130-1902,Étudiant,2022-01-25,Fermé
CLI002205,2032-369938,Lavoie,Jean,jean.lavoie@yahoo.ca,514-457-9862,74,Montréal,X0W 1Z5,381234.78,127248,4165-4045-2234-8470,Premium,2022-07-18,Fermé
CLI002206,3531-518009,Lavoie,Nicolas,nicolas.lavoie@gmail.com,514-452-8520,38,Québec,B1T 4T5,351673.35,57960,4167-2371-8788-3538,Étudiant,2015-11-11,Inactif
CLI002207,3512-329379,Bouchard,Pierre,pierre.bouchard@hotmail.com,514-848-4659,45,Saguenay,Y5R 7Y6,365192.55,113041,4628-2408-8049-9629,Épargne,2020-03-28,Suspendu
CLI002208,2151-279651,Ouellet,Jean,jean.ouellet@gmail.com,514-670-5234,22,Montréal,J1B 9J1,289760.38,195368,4922-4593-1991-5396,Courant,2022-09-12,Inactif
CLI002209,9259-102239,Gagné,Julie,julie.gagné@hotmail.com,514-200-4837,55,Sherbrooke,A6P 3B3,483661.67,50459,4686-7005-4457-7181,Premium,2022-08-24,Suspendu
CLI002210,4630-385553,Bouchard,Isabelle,isabelle.bouchard@yahoo.ca,514-340-2742,25,Sherbrooke,G9N 1Z7,150012.97,76931,4706-5795-2880-3110,Courant,2020-06-04,Fermé
CLI002211,7876-874555,Gagné,Luc,luc.gagné@gmail.com,514-718-1629,47,Laval,P2T 0G0,394573.30,241103,4264-4769-9312-3886,Premium,2024-05-19,Fermé
CLI002212,3918-858322,Boucher,Camille,camille.boucher@gmail.com,514-346-8280,60,Trois-Rivières,K2K 4C3,257972.60,194363,4674-1276-9292-8942,Courant,2019-11-05,Fermé
CLI002213,7016-409834,Morin,Julie,julie.morin@bnc.ca,514-637-5540,47,Gatineau,O4Z 9X9,450403.30,122269,4262-7587-9412-6363,Entreprise,2023-11-01,Inactif
CLI002214,8657-900373,Tremblay,Laura,laura.tremblay@outlook.com,514-368-2915,69,Montréal,V7H 2Q6,494744.69,119917,4109-4284-9895-5402,Entreprise,2016-06-23,Suspendu
CLI002215,5230-963466,Paquette,Laura,laura.paquette@hotmail.com,514-334-1078,67,Québec,P1G 9L8,316734.08,39928,4794-2528-1311-5875,Épargne,2023-03-05,Suspendu
CLI002216,2920-432467,Fortin,Pierre,pierre.fortin@yahoo.ca,514-840-2925,49,Saguenay,V7K 1D3,242443.29,190163,4840-4482-2065-8705,Épargne,2018-05-05,Inactif
CLI002217,8485-322713,Lavoie,Isabelle,isabelle.lavoie@yahoo.ca,514-368-6961,36,Saguenay,T9R 3I3,170885.38,101672,4990-2981-9176-5726,Entreprise,2024-06-06,Inactif
CLI002218,2164-395034,Gagnon,Julie,julie.gagnon@bnc.ca,514-529-4619,67,Montréal,W7L 1M7,202979.89,204125,4313-3482-9315-3071,Épargne,2024-08-23,Actif
CLI002219,9025-195780,Gagnon,Nicolas,nicolas.gagnon@hotmail.com,514-234-3178,21,Sherbrooke,D8M 8E3,246628.31,95416,4381-1289-5940-4502,Courant,2015-04-26,Suspendu
CLI002220,4313-116994,Bergeron,David,david.bergeron@gmail.com,514-402-2177,63,Saguenay,Y9H 0Z7,40648.75,245142,4644-8349-5842-3137,Premium,2018-07-12,Suspendu
CLI002221,4907-503826,Bergeron,Emma,emma.bergeron@bnc.ca,514-747-3494,75,Gatineau,T7C 7N3,507.49,175668,4686-7010-3206-4013,Premium,2024-09-24,Inactif
CLI002222,7914-117016,Gagnon,Jean,jean.gagnon@bnc.ca,514-635-1076,33,Laval,C3F 6Y0,25099.74,71461,4276-7894-2518-2242,Entreprise,2016-10-26,Fermé
CLI002223,8290-559808,Girard,Sarah,sarah.girard@bnc.ca,514-851-8545,53,Québec,B6D 5Z3,299344.52,43407,4152-4044-7144-8959,Premium,2023-07-13,Fermé
CLI002224,4477-503077,Boucher,Anne,anne.boucher@gmail.com,514-852-5909,66,Gatineau,D7K 3W9,73174.33,32715,4806-1189-6993-7493,Étudiant,2016-11-05,Inactif
CLI002225,2852-526619,Lavoie,Thomas,thomas.lavoie@gmail.com,514-894-6400,48,Longueuil,I5F 2K4,82150.73,235753,4208-9476-6747-6726,Épargne,2016-01-23,Suspendu
CLI002226,3183-621209,Gauthier,Marc,marc.gauthier@bnc.ca,514-642-1774,64,Québec,Q6F 2D2,335858.50,110468,4312-7475-4343-8667,Étudiant,2017-11-13,Inactif
CLI002227,3693-510951,Gagnon,Nathalie,nathalie.gagnon@hotmail.com,514-459-4670,39,Laval,W8M 1J9,83063.83,153711,4591-2347-5682-1496,Courant,2024-10-28,Actif
CLI002228,6682-488141,Simard,Marie,marie.simard@hotmail.com,514-425-5022,25,Saguenay,D7C 9U6,282672.37,172441,4460-4992-7548-7316,Courant,2015-08-12,Suspendu
CLI002229,9930-482480,Girard,Pierre,pierre.girard@bnc.ca,514-839-6405,32,Terrebonne,L5X 8G5,246417.93,226302,4870-1482-2993-1794,Entreprise,2018-07-17,Inactif
CLI002230,9401-904618,Côté,Nathalie,nathalie.côté@outlook.com,514-560-9257,45,Saguenay,O5G 9K0,15241.76,182899,4310-1038-3572-1587,Courant,2015-09-15,Actif
CLI002231,9613-852200,Boucher,Marie,marie.boucher@hotmail.com,514-819-6352,50,Saguenay,Y6W 9G9,461481.84,137160,4664-6537-9064-1138,Premium,2019-02-27,Inactif
CLI002232,5718-806777,Bouchard,Camille,camille.bouchard@outlook.com,514-468-8968,51,Terrebonne,L3Q 1I1,293239.10,243430,4699-8540-2687-4006,Premium,2018-08-07,Inactif
CLI002233,3448-704900,Roy,Philippe,philippe.roy@yahoo.ca,514-357-4747,41,Laval,J7C 9Z6,427171.29,244459,4237-1483-3068-5108,Courant,2017-02-05,Fermé
CLI002234,9723-929217,Bergeron,Philippe,philippe.bergeron@hotmail.com,514-797-8384,25,Sherbrooke,N3V 1W7,62968.49,154271,4891-8293-3892-5892,Premium,2016-03-01,Fermé
CLI002235,9303-363209,Roy,David,david.roy@hotmail.com,514-693-7427,63,Montréal,T2Y 5F6,470187.52,72348,4509-3535-7285-7107,Premium,2022-02-24,Actif
CLI002236,8459-898230,Gagnon,Philippe,philippe.gagnon@bnc.ca,514-499-6702,68,Saguenay,T4Q 2I6,129706.23,215542,4239-1235-3242-6169,Entreprise,2023-12-12,Suspendu
CLI002237,8436-740571,Gagnon,Sarah,sarah.gagnon@bnc.ca,514-896-3899,45,Lévis,T8M 4N5,248799.35,101212,4993-5984-6966-2009,Entreprise,2021-05-17,Suspendu
CLI002238,9185-470629,Girard,Laura,laura.girard@hotmail.com,514-315-8391,54,Gatineau,N8C 2J2,321758.21,163111,4466-4993-8113-9172,Épargne,2018-11-15,Inactif
CLI002239,7685-850374,Pelletier,Anne,anne.pelletier@outlook.com,514-920-5148,64,Laval,R6G 7T5,447909.93,148535,4263-8064-1733-7270,Premium,2018-07-03,Suspendu
CLI002240,7317-801642,Girard,Marc,marc.girard@hotmail.com,514-215-1817,50,Lévis,U7R 2U6,40977.60,129572,4799-8511-3532-9606,Entreprise,2019-08-01,Actif
CLI002241,4916-798389,Lévesque,David,david.lévesque@outlook.com,514-871-6327,72,Longueuil,E4M 8Y9,443785.82,220602,4636-5892-5986-3787,Épargne,2020-02-11,Actif
CLI002242,9520-164207,Roy,Emma,emma.roy@bnc.ca,514-606-8042,56,Québec,M3O 2J5,425739.01,165703,4513-8571-9563-7452,Épargne,2023-01-25,Suspendu
CLI002243,1145-737462,Boucher,Laura,laura.boucher@gmail.com,514-862-8025,36,Montréal,P7J 4C0,458624.67,163098,4827-3941-3204-8303,Épargne,2024-12-09,Suspendu
CLI002244,1408-190532,Lévesque,Marc,marc.lévesque@yahoo.ca,514-259-1272,75,Longueuil,B7X 7B8,389880.87,83309,4831-1139-1899-3642,Courant,2023-11-08,Fermé
CLI002245,4292-315206,Leblanc,Jean,jean.leblanc@outlook.com,514-875-1843,29,Saguenay,P1W 0M9,278218.29,62069,4348-7782-1809-2338,Premium,2020-12-24,Fermé
CLI002246,6407-150133,Gagnon,Julie,julie.gagnon@yahoo.ca,514-629-4177,73,Laval,L9C 2X8,35042.80,43102,4154-9803-9880-6383,Épargne,2016-07-14,Suspendu
CLI002247,3790-807843,Boucher,Laura,laura.boucher@hotmail.com,514-275-3177,41,Lévis,G2F 9J9,163111.84,108968,4313-4286-5556-1361,Entreprise,2019-04-10,Inactif
CLI002248,7617-943608,Gauthier,Isabelle,isabelle.gauthier@gmail.com,514-232-5134,20,Sherbrooke,T5R 3W0,458605.66,108788,4695-4223-9654-2926,Courant,2020-05-21,Fermé
CLI002249,4003-187877,Gagnon,Jean,jean.gagnon@bnc.ca,514-429-1551,64,Saguenay,H9S 5Z7,166879.14,72249,4808-8205-3853-2358,Courant,2020-10-24,Actif
CLI002250,8667-325964,Côté,Philippe,philippe.côté@yahoo.ca,514-680-1980,34,Laval,E0T 1R7,23228.12,46159,4589-2933-2900-4622,Épargne,2019-04-17,Fermé
CLI002251,1697-598820,Simard,Luc,luc.simard@hotmail.com,514-448-7509,46,Terrebonne,D2S 1T5,421874.99,39803,4989-2928-1278-3950,Entreprise,2017-09-16,Fermé
CLI002252,3509-525333,Lavoie,Anne,anne.lavoie@hotmail.com,514-716-4622,26,Saguenay,D3Q 5M8,89731.42,236299,4197-2223-3066-6304,Étudiant,2024-01-02,Fermé
CLI002253,9086-267687,Bouchard,Philippe,philippe.bouchard@yahoo.ca,514-248-1766,40,Québec,A6U 3S7,130934.65,148293,4736-8824-8441-8507,Courant,2024-10-22,Fermé
CLI002254,4117-737163,Morin,Sophie,sophie.morin@outlook.com,514-435-5706,38,Lévis,S8I 2A9,170309.31,51885,4842-6360-1494-9395,Courant,2022-05-15,Fermé
CLI002255,7803-661513,Tremblay,Thomas,thomas.tremblay@bnc.ca,514-544-6533,62,Saguenay,T2T 4Y2,11682.06,222191,4872-1498-5033-8986,Étudiant,2024-07-01,Suspendu
CLI002256,8867-830461,Gagnon,François,françois.gagnon@bnc.ca,514-516-9331,19,Sherbrooke,U3I 8X1,196695.96,50898,4708-3265-2072-7262,Épargne,2016-11-16,Actif
CLI002257,5090-617001,Lavoie,Julie,julie.lavoie@bnc.ca,514-863-2396,49,Saguenay,Y8Z 0B7,3375.86,91269,4148-8871-7772-1343,Entreprise,2022-03-08,Inactif
CLI002258,4336-732566,Gagnon,Isabelle,isabelle.gagnon@yahoo.ca,514-560-8967,61,Saguenay,M4B 5C3,319050.15,138107,4658-4582-6192-1213,Épargne,2021-02-23,Inactif
CLI002259,6987-850466,Morin,Thomas,thomas.morin@yahoo.ca,514-584-4238,26,Sherbrooke,L6Y 2E3,311056.26,201931,4169-1088-4024-1515,Premium,2018-01-02,Inactif
CLI002260,9780-186878,Bouchard,Alexandre,alexandre.bouchard@gmail.com,514-567-3618,51,Longueuil,A4P 0Y1,433031.73,84281,4796-3150-5815-9090,Courant,2021-01-23,Inactif
CLI002261,2958-954490,Pelletier,Jean,jean.pelletier@outlook.com,514-731-6637,44,Québec,Y3G 7J5,44268.87,170244,4388-3006-7126-3368,Épargne,2020-09-14,Inactif
CLI002262,7325-194499,Bouchard,Pierre,pierre.bouchard@hotmail.com,514-933-6037,33,Gatineau,D1A 6A1,109877.55,224507,4387-3311-1005-2998,Étudiant,2024-12-07,Suspendu
CLI002263,4731-830104,Paquette,Luc,luc.paquette@hotmail.com,514-236-2491,27,Sherbrooke,C0J 3F8,195947.05,216581,4349-1183-1373-5288,Entreprise,2021-11-28,Inactif
CLI002264,8849-937898,Lavoie,Jean,jean.lavoie@hotmail.com,514-825-6069,71,Trois-Rivières,P2Q 9Y3,262830.14,63225,4828-5951-5726-1510,Entreprise,2018-12-14,Fermé
CLI002265,5484-559886,Côté,Isabelle,isabelle.côté@gmail.com,514-497-2685,52,Saguenay,G4D 2E9,305599.55,139648,4402-1601-8484-6531,Étudiant,2024-06-16,Suspendu
CLI002266,2347-161026,Fortin,Pierre,pierre.fortin@bnc.ca,514-983-8811,47,Saguenay,M5O 7Z3,265992.13,248351,4496-1813-9035-6345,Étudiant,2022-10-09,Inactif
CLI002267,8806-338602,Boucher,Julie,julie.boucher@outlook.com,514-261-3459,29,Montréal,I7G 6D3,483903.15,105385,4407-2176-7761-4926,Courant,2023-11-11,Suspendu
CLI002268,8076-303866,Ouellet,Luc,luc.ouellet@hotmail.com,514-242-1167,49,Trois-Rivières,H5D 3C9,227193.84,185748,4418-7130-4583-6800,Étudiant,2017-04-24,Suspendu
CLI002269,9974-518186,Fortin,Alexandre,alexandre.fortin@outlook.com,514-920-2973,35,Lévis,Q7J 8Z0,161922.17,138495,4960-8748-2146-4469,Étudiant,2020-07-08,Fermé
CLI002270,7619-606470,Lavoie,Nathalie,nathalie.lavoie@gmail.com,514-280-5004,58,Gatineau,C1P 9O0,73426.26,186192,4743-8843-8489-5874,Étudiant,2024-06-11,Actif
CLI002271,9186-609559,Boucher,Thomas,thomas.boucher@gmail.com,514-307-1301,18,Laval,S3D 7F8,353496.97,179885,4787-4168-1701-6537,Premium,2017-01-20,Actif
CLI002272,8967-295530,Tremblay,David,david.tremblay@bnc.ca,514-787-7618,34,Longueuil,A1L 4W6,438785.86,198146,4349-4052-1460-9724,Étudiant,2024-08-24,Inactif
CLI002273,9058-724318,Paquette,Isabelle,isabelle.paquette@outlook.com,514-583-5683,35,Montréal,Z2T 6U0,17387.36,57883,4972-9749-9213-4932,Épargne,2019-05-17,Fermé
CLI002274,7243-413180,Morin,Philippe,philippe.morin@yahoo.ca,514-263-9049,32,Québec,Q2P 8H5,190399.34,130156,4447-7806-4400-3566,Premium,2017-07-19,Actif
CLI002275,1592-623988,Girard,Nathalie,nathalie.girard@hotmail.com,514-338-1901,23,Gatineau,C3D 6T0,121837.83,231283,4927-3288-1223-5963,Entreprise,2024-04-15,Actif
CLI002276,9151-698963,Ouellet,Alexandre,alexandre.ouellet@hotmail.com,514-553-8676,18,Trois-Rivières,E0M 0H2,444932.55,44101,4695-1738-3734-6996,Étudiant,2023-04-26,Actif
CLI002277,4119-317671,Morin,Luc,luc.morin@hotmail.com,514-538-1712,36,Longueuil,M9V 2Z9,240929.72,202112,4606-8923-6760-3757,Courant,2020-03-04,Inactif
CLI002278,1157-823547,Simard,Camille,camille.simard@hotmail.com,514-337-7709,58,Trois-Rivières,I5Q 8L5,387990.13,206333,4999-4147-5254-6637,Courant,2019-02-21,Fermé
CLI002279,2016-882306,Gagnon,Anne,anne.gagnon@bnc.ca,514-230-7773,53,Lévis,K7M 1C5,368849.00,47496,4697-3833-9473-3420,Courant,2020-08-27,Fermé
CLI002280,1120-333907,Lavoie,Isabelle,isabelle.lavoie@gmail.com,514-272-4365,42,Sherbrooke,E2K 4W6,111930.54,84556,4750-2700-2142-4339,Courant,2017-09-05,Fermé
CLI002281,2364-455351,Simard,David,david.simard@bnc.ca,514-271-7426,41,Longueuil,S0G 3R1,82214.70,204864,4609-8667-2783-9163,Épargne,2020-07-11,Inactif
CLI002282,7303-630199,Gagnon,Nathalie,nathalie.gagnon@bnc.ca,514-994-1162,31,Lévis,B3N 4N0,92560.12,47924,4140-5437-4995-3048,Premium,2021-02-21,Inactif
CLI002283,4544-516685,Gagnon,Philippe,philippe.gagnon@gmail.com,514-981-9144,75,Lévis,R0D 8Y8,255867.95,190301,4614-8715-9664-3716,Premium,2021-02-01,Inactif
CLI002284,3333-539933,Simard,David,david.simard@hotmail.com,514-215-4328,57,Québec,O8H 6C5,95006.70,188437,4240-2053-9749-3690,Étudiant,2019-04-20,Actif
CLI002285,7283-475383,Gauthier,Nathalie,nathalie.gauthier@gmail.com,514-687-5863,69,Gatineau,U8D 4G0,125647.09,100725,4509-3264-7367-8064,Entreprise,2024-07-22,Fermé
CLI002286,9100-243808,Bélanger,Julie,julie.bélanger@outlook.com,514-528-2377,24,Longueuil,W7W 4W0,209542.72,229902,4413-6548-8074-8598,Courant,2024-11-27,Suspendu
CLI002287,2072-560551,Lavoie,Pierre,pierre.lavoie@yahoo.ca,514-544-7334,37,Trois-Rivières,A7L 6M4,193223.83,240618,4492-8810-5247-8158,Étudiant,2022-01-03,Fermé
CLI002288,8936-128446,Fortin,François,françois.fortin@yahoo.ca,514-916-4256,69,Trois-Rivières,Q4U 0V1,353706.15,176108,4713-8560-6195-9006,Étudiant,2022-03-12,Fermé
CLI002289,9474-754689,Simard,Marie,marie.simard@yahoo.ca,514-544-5012,70,Lévis,U5O 1E8,398138.52,82894,4475-9811-1482-5366,Épargne,2019-02-01,Actif
CLI002290,4137-282519,Paquette,Sarah,sarah.paquette@hotmail.com,514-960-2074,55,Trois-Rivières,P7W 8W8,98905.16,171223,4390-4475-7428-5474,Épargne,2017-01-25,Inactif
CLI002291,2731-275823,Boucher,Pierre,pierre.boucher@yahoo.ca,514-755-1264,25,Trois-Rivières,Y9B 8J9,89499.49,121602,4736-7518-7670-7327,Entreprise,2020-08-22,Actif
